,athlete_id,rank,year,title,date,comp_id,cat_id,type
3558,1216,43,1997,uiaa worldcup - prag 1997,24 Oktober 1997,34,2,lead
3559,1172,45,1997,uiaa worldcup - prag 1997,24 Oktober 1997,34,2,lead
3560,1191,46,1997,uiaa worldcup - prag 1997,24 Oktober 1997,34,2,lead
3561,1386,46,1997,uiaa worldcup - prag 1997,24 Oktober 1997,34,2,lead
3562,1037,48,1997,uiaa worldcup - prag 1997,24 Oktober 1997,34,2,lead
3563,1017,49,1997,uiaa worldcup - prag 1997,24 Oktober 1997,34,2,lead
3564,151,1,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3565,266,2,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3566,275,3,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3567,696,4,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3568,50,5,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3569,609,6,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3570,232,7,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3571,109,8,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3572,521,9,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3573,30,10,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3574,87,10,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3575,548,12,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3576,122,12,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3577,845,14,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3578,542,15,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3579,175,16,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3580,410,16,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3581,227,16,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3582,172,19,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3583,375,19,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3584,554,21,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3585,219,21,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3586,701,21,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3587,852,24,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3588,307,25,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3589,193,26,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3590,870,27,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3591,16,27,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3592,265,27,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3593,36,27,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3594,121,27,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3595,458,27,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3596,861,27,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3597,751,34,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3598,811,35,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3599,979,36,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3600,160,37,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3601,39,37,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3602,572,39,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3603,279,39,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3604,112,41,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3605,711,41,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3606,778,41,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3607,629,41,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3608,923,41,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3609,691,46,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3610,574,46,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3611,185,46,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3612,902,46,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3613,8,50,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3614,123,50,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3615,514,50,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3616,29,50,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3617,906,50,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3618,292,55,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3619,584,55,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3620,865,55,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3621,209,58,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3622,211,58,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3623,930,60,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3624,127,61,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3625,352,61,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3626,67,61,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3627,113,64,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3628,216,64,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3629,312,66,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3630,85,67,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3631,621,67,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3632,288,69,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3633,134,69,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3634,887,71,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3635,135,71,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3636,434,71,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3637,739,74,1997,uiaa worldcup - kranj 1997,9 November 1997,33,1,lead
3638,1222,1,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3639,1106,2,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3640,1277,3,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3641,1335,4,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3642,1301,5,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3643,1272,6,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3644,1157,7,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3645,1236,8,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3646,1213,9,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3647,1232,10,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3648,1242,11,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3649,1055,12,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3650,1273,13,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3651,1203,14,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3652,1171,15,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3653,3870,16,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3654,1080,17,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3655,1003,18,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3656,1196,19,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3657,1074,20,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3658,1143,21,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3659,1177,22,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3660,1135,23,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3661,1369,24,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3662,1001,25,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3663,1331,26,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3664,1151,27,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3665,1162,27,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3666,1205,29,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3667,992,29,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3668,1379,29,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3669,1035,32,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3670,1063,32,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3671,1100,32,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3672,1329,32,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3673,1006,36,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3674,1017,37,1997,uiaa worldcup - kranj 1997,9 November 1997,33,2,lead
3675,266,1,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3676,151,2,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3677,30,3,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3678,755,4,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3679,609,5,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3680,973,6,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3681,50,7,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3682,696,8,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3683,109,9,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3684,275,9,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3685,8,11,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3686,838,12,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3687,122,13,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3688,521,13,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3689,542,15,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3690,375,16,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3691,193,17,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3692,845,18,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3693,554,19,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3694,172,20,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3695,219,20,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3696,29,20,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3697,410,20,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3698,472,24,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3699,39,25,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3700,271,26,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3701,751,27,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3702,548,28,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3703,175,28,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3704,629,30,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3705,211,30,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3706,514,32,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3707,572,32,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3708,701,34,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3709,112,35,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3710,643,35,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3711,123,35,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3712,880,35,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3713,415,35,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3714,711,35,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3715,906,35,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3716,626,35,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3717,861,43,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3718,930,44,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3719,811,45,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3720,870,46,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3721,506,47,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3722,16,47,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3723,121,47,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3724,769,47,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3725,339,47,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3726,904,47,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3727,453,47,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3728,265,54,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3729,307,54,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3730,840,56,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3731,730,57,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3732,636,57,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3733,352,59,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3734,292,59,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3735,113,61,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3736,351,61,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3737,478,63,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3738,460,63,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3739,127,65,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3740,43,65,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3741,983,67,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3742,574,67,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3743,360,67,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3744,899,67,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3745,923,67,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3746,342,72,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3747,301,73,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3748,12,73,1997,uiaa worldcup - imst 1997,22 November 1997,32,1,lead
3749,1222,1,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3750,1272,2,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3751,1335,3,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3752,1106,4,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3753,1301,5,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3754,1236,6,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3755,1135,7,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3756,1055,8,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3757,1232,9,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3758,1273,10,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3759,1242,11,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3760,1158,12,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3761,1213,13,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3762,1277,14,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3763,1042,15,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3764,3870,16,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3765,1080,17,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3766,1157,18,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3767,1203,19,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3768,1132,20,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3769,1379,21,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3770,1063,22,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3771,1196,23,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3772,1202,24,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3773,1205,25,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3774,1138,26,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3775,1038,27,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3776,1329,28,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3777,992,29,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3778,1096,29,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3779,1171,31,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3780,1369,31,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3781,1150,33,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3782,1404,33,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3783,1168,35,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3784,1003,36,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3785,1229,37,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3786,1001,37,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3787,1270,37,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3788,1074,40,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3789,1208,40,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3790,1331,40,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3791,1151,43,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3792,1210,43,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3793,1035,43,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3794,1279,43,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3795,1247,47,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3796,1268,47,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3797,1143,49,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3798,1386,50,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3799,1282,50,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3800,1100,52,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3801,1177,53,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3802,1098,54,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3803,1309,55,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3804,993,55,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3805,1238,57,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3806,1258,57,1997,uiaa worldcup - imst 1997,22 November 1997,32,2,lead
3807,50,1,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3808,266,2,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3809,973,3,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3810,172,4,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3811,151,5,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3812,109,6,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3813,112,7,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3814,521,8,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3815,696,9,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3816,410,9,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3817,375,9,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3818,852,12,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3819,219,12,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3820,514,12,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3821,275,12,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3822,861,12,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3823,8,17,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3824,122,17,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3825,175,17,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3826,701,17,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3827,838,17,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3828,279,17,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3829,30,23,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3830,773,23,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3831,185,25,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3832,271,26,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3833,650,27,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3834,769,27,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3835,542,29,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3836,569,30,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3837,778,30,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3838,826,32,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3839,7,33,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3840,211,33,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3841,880,35,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3842,307,35,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3843,870,37,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3844,193,37,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3845,123,39,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3846,415,39,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3847,643,41,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3848,339,41,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3849,923,41,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3850,811,44,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3851,274,45,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3852,367,45,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3853,730,45,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3854,342,48,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3855,554,49,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3856,265,49,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3857,121,49,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3858,901,52,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3859,590,53,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3860,591,53,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3861,904,55,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3862,950,55,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3863,113,57,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3864,453,57,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3865,750,59,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,1,lead
3866,1272,1,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3867,1222,2,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3868,1277,3,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3869,1055,4,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3870,1301,5,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3871,1335,6,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3872,1184,7,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3873,1106,8,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3874,1157,9,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3875,1232,10,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3876,1236,11,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3877,1171,12,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3878,3870,13,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3879,1196,14,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3880,1205,15,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3881,1242,16,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3882,1132,17,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3883,1080,18,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3884,1203,19,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3885,1293,19,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3886,1042,19,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3887,1074,22,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3888,1135,23,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3889,1379,24,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3890,1369,25,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3891,1213,26,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3892,1182,27,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3893,1151,27,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3894,1247,29,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3895,1100,29,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3896,1279,29,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3897,1191,32,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3898,1162,32,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3899,1282,32,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3900,1003,35,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3901,1098,36,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3902,1343,37,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
3903,1168,37,1997,uiaa worldcup - birmingham 1997,29 November 1997,30,2,lead
